County,incident_acres_burned,incident_longitude,incident_latitude,Date,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F),Year,Population,Density,Land Area (mi),None,D0,D1,D2,D3,D4,Temp Difference,Avg Temperature (F),Wind Speed to Wind Run Ratio,Precip to Solar Rad Ratio,Weather Intensity,Dew Point,Month,Day
san diego,50.0,-117.29509,33.23281,2017-06-13,0.25,0.02,775.0,13.5,45.475,37.55,90.0,4.2,100.0,69.8,2017,3337685.0,792.7992874109264,4210.0,0.0,100.0,17.4,0.0,0.0,0.0,37.55,45.475,0.042,2.5806451612903226e-05,139.695,43.475,6,13
tulare,135.0,-118.74542,35.8556,2017-06-13,0.25,0.0,743.0,10.8,48.0,35.2,83.0,2.9,70.5,81.8,2017,464493.0,96.28793532338308,4824.0,100.0,0.0,0.0,0.0,0.0,0.0,35.2,48.0,0.0411347517730496,0.0,133.9,44.6,6,13
riverside,20.0,-116.85226,33.52584,2017-06-13,0.24,0.0,656.0,12.1,51.5,35.800000000000004,87.0,3.9,94.4,71.7,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,35.800000000000004,51.5,0.0413135593220338,0.0,142.4,48.9,6,13
san luis obispo,150.0,-120.3187,35.6871,2017-06-14,0.25,0.0,698.0,13.7,48.25,45.7,85.0,4.5,109.1,66.3,2017,283405.0,85.85428657982429,3301.0,4.03,95.97,8.13,0.0,0.0,0.0,45.7,48.25,0.0412465627864344,0.0,137.75,45.25,6,14
mariposa,63.0,-120.0088,37.36914,2017-06-15,0.26,0.0,680.0,13.25,51.8875,43.87499999999999,75.0,4.35,104.85,69.6,2017,21073.0,14.543133195307108,1449.0,100.0,0.0,0.0,0.0,0.0,0.0,43.87499999999999,51.8875,0.0414878397711015,0.0,131.23749999999998,46.8875,6,15
riverside,105.0,-116.884446,33.950382,2017-06-15,0.27,0.0,662.0,12.8,55.525,42.05,65.0,4.2,100.6,72.9,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,42.05,55.525,0.0417495029821073,0.0,124.725,48.525,6,15
riverside,28.0,-117.11659,33.79925,2017-06-15,0.27,0.0,662.0,12.8,55.525,42.05,65.0,4.2,100.6,72.9,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,42.05,55.525,0.0417495029821073,0.0,124.725,48.525,6,15
butte,134.0,-121.75417,39.69717,2017-06-16,0.28,0.0,705.0,19.3,56.37499999999999,50.95,75.0,3.7,89.8,76.7,2017,229294.0,140.15525672371638,1636.0,100.0,0.0,0.0,0.0,0.0,0.0,50.95,56.37499999999999,0.0412026726057906,0.0,135.075,51.37499999999999,6,16
riverside,10.0,33.939428,117.138741,2017-06-16,0.27,0.0,661.0,13.4,57.4,44.39999999999999,72.0,4.0,95.4,74.1,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,44.39999999999999,57.4,0.0419287211740041,0.0,133.4,51.8,6,16
monterey,32.0,-120.93371,35.90092,2017-06-16,0.31,0.0,716.0,14.6,57.925,28.05,88.0,6.8,163.5,71.2,2017,437907.0,133.42687385740402,3282.0,74.05,25.95,0.0,0.0,0.0,0.0,28.05,57.925,0.0415902140672782,0.0,152.72500000000002,55.525000000000006,6,16
los angeles,850.0,-118.60703,34.55607,2017-06-17,0.25,0.0,697.0,17.5,54.075,45.95,93.0,2.3,55.6,68.1,2017,10163507.0,2503.32684729064,4060.0,0.0,100.0,53.64,1.41,0.0,0.0,45.95,54.075,0.0413669064748201,0.0,149.375,52.675,6,17
tehama,60.0,-122.83208,40.32063,2017-06-18,0.4,0.0,734.0,17.2,62.7,54.2,73.0,9.1,217.8,73.4,2017,63926.0,21.67717870464564,2949.0,100.0,0.0,0.0,0.0,0.0,0.0,54.2,62.7,0.0417814508723599,0.0,144.79999999999998,57.3,6,18
riverside,10.0,-116.9669,33.90965,2017-06-18,0.27,0.0,653.0,14.3,55.900000000000006,46.2,76.0,4.0,96.0,75.3,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,46.2,55.900000000000006,0.0416666666666666,0.0,135.9,51.10000000000001,6,18
riverside,153.0,-117.21314,33.98639,2017-06-18,0.27,0.0,653.0,14.3,55.900000000000006,46.2,76.0,4.0,96.0,75.3,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,46.2,55.900000000000006,0.0416666666666666,0.0,135.9,51.10000000000001,6,18
madera,25.0,-119.95136,37.02081,2017-06-18,0.26,0.0,635.0,21.1,61.5,43.8,89.0,3.0,71.8,78.8,2017,156890.0,73.41600374356575,2137.0,100.0,0.0,0.0,0.0,0.0,0.0,43.8,61.5,0.0417827298050139,0.0,153.5,59.3,6,18
kern,1522.0,-118.66733,35.53456,2017-06-18,0.29,0.0,681.0,22.6,56.975,58.14999999999999,90.0,4.0,95.7,78.5,2017,893119.0,109.78721573448064,8135.0,61.27,38.73,3.5,0.0,0.0,0.0,58.14999999999999,56.975,0.0417972831765935,0.0,150.975,54.975,6,18
riverside,26.0,-117.31924,33.71025,2017-06-18,0.27,0.0,653.0,14.3,55.900000000000006,46.2,76.0,4.0,96.0,75.3,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,46.2,55.900000000000006,0.0416666666666666,0.0,135.9,51.10000000000001,6,18
siskiyou,56.0,-122.36545,41.93006,2017-06-18,0.26,0.0,716.0,13.9,55.400000000000006,27.6,92.0,3.7,87.7,63.1,2017,43853.0,6.984073897117376,6279.0,100.0,0.0,0.0,0.0,0.0,0.0,27.6,55.400000000000006,0.0421892816419612,0.0,151.1,53.8,6,18
solano,39.0,-122.23004,38.07481,2017-06-22,0.295,0.0,668.0,10.7,59.9,55.000000000000014,52.0,6.0,143.9,80.9,2017,445458.0,541.9197080291971,822.0,100.0,0.0,0.0,0.0,0.0,0.0,55.000000000000014,59.9,0.0416956219596942,0.0,117.9,50.3,6,22
san bernardino,1503.0,-116.826,34.2976,2017-06-19,0.33,0.0,722.0,7.4,63.37500000000001,43.35000000000001,46.0,5.4,130.4,70.3,2017,2157404.0,107.5046840741479,20068.0,86.08,13.92,1.09,0.0,0.0,0.0,43.35000000000001,63.37500000000001,0.0414110429447852,0.0,114.775,52.575,6,19
sierra,168.0,-120.02325,39.71101,2017-06-19,0.29,0.0,817.5,15.8,59.8625,52.225,61.5,5.4,130.4,74.15,2017,1352651.5,236.87366556648573,10782.0,100.0,0.0,0.0,0.0,0.0,0.0,52.225,59.8625,0.0414110429447852,0.0,126.7625,52.1625,6,19
stanislaus,65.0,-120.68992,37.82934,2017-06-21,0.25,0.0,913.0,24.2,56.35,61.10000000000001,77.0,5.4,130.4,78.0,2017,547899.0,366.24264705882354,1496.0,100.0,0.0,0.0,0.0,0.0,0.0,61.10000000000001,56.35,0.0414110429447852,0.0,138.75,51.75,6,21
santa clara,54.0,-121.76323,37.33454,2017-06-21,0.23,0.0,618.0,15.3,53.6,36.8,93.0,6.3,151.1,70.4,2017,1938153.0,1501.280402788536,1291.0,100.0,0.0,0.0,0.0,0.0,0.0,36.8,53.6,0.0416942422236929,0.0,152.9,52.2,6,21
butte,21.0,-121.4143,39.364,2017-06-22,0.31,0.0,723.0,15.8,57.65,56.89999999999999,76.0,4.2,100.3,82.0,2017,229294.0,140.15525672371638,1636.0,100.0,0.0,0.0,0.0,0.0,0.0,56.89999999999999,57.65,0.0418743768693918,0.0,137.85,52.85,6,22
butte,111.0,-121.5786,39.38416,2017-06-22,0.31,0.0,723.0,15.8,57.65,56.89999999999999,76.0,4.2,100.3,82.0,2017,229294.0,140.15525672371638,1636.0,100.0,0.0,0.0,0.0,0.0,0.0,56.89999999999999,57.65,0.0418743768693918,0.0,137.85,52.85,6,22
fresno,357.0,-120.65185,36.27306,2017-06-23,0.34,0.0,695.0,15.5,59.7,52.6,59.0,6.3,150.6,74.8,2017,989255.0,166.0381000335683,5958.0,78.55,21.45,0.0,0.0,0.0,0.0,52.6,59.7,0.0418326693227091,0.0,125.0,51.5,6,23
tehama,42.0,-122.27379,40.10282,2017-06-24,0.33,0.0,733.0,20.2,62.6,51.2,74.0,5.6,135.6,76.4,2017,63926.0,21.67717870464564,2949.0,100.0,0.0,0.0,0.0,0.0,0.0,51.2,62.6,0.0412979351032448,0.0,142.2,57.4,6,24
tulare,0.0,-119.50606,36.51912,2017-06-23,0.28,0.0,698.0,18.8,58.7,51.8,71.0,2.6,63.5,88.6,2017,464493.0,96.28793532338308,4824.0,100.0,0.0,0.0,0.0,0.0,0.0,51.8,58.7,0.0409448818897637,0.0,132.29999999999998,52.9,6,23
los angeles,760.0,-118.49343,34.37443,2017-06-25,0.25,0.01,688.0,19.9,59.425,42.650000000000006,98.0,2.2,53.5,71.2,2017,10163507.0,2503.32684729064,4060.0,0.0,100.0,53.64,1.41,0.0,0.0,42.650000000000006,59.425,0.0411214953271028,1.4534883720930232e-05,159.635,59.025,6,25
san diego,36.0,-116.77342,33.1683,2017-06-25,0.25,0.0,733.0,19.1,51.375,46.55,96.0,3.2,76.3,74.6,2017,3337685.0,792.7992874109264,4210.0,0.0,100.0,17.4,0.0,0.0,0.0,46.55,51.375,0.0419397116644823,0.0,150.575,50.575,6,25
riverside,6309.0,-116.594422,33.530045,2017-06-26,0.32,0.0,652.0,11.9,59.35,52.7,65.0,5.1,122.6,77.6,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,52.7,59.35,0.0415986949429037,0.0,129.45,52.35,6,26
siskiyou,19.0,-122.645079,40.703775,2017-06-26,0.28,0.0,684.0,11.9,51.150000000000006,31.1,97.0,4.9,117.0,68.4,2017,43853.0,6.984073897117376,6279.0,100.0,0.0,0.0,0.0,0.0,0.0,31.1,51.150000000000006,0.0418803418803418,0.0,153.05,50.55,6,26
san luis obispo,1626.0,-120.4992,35.4025,2017-06-26,0.24,0.0,709.0,16.6,52.275,33.55,97.0,3.1,74.7,68.9,2017,283405.0,85.85428657982429,3301.0,4.03,95.97,8.13,0.0,0.0,0.0,33.55,52.275,0.0414993306559571,0.0,152.375,51.675,6,26
sacramento,35.0,-120.92162,38.45822,2017-06-27,0.26,0.0,751.0,16.1,50.75,43.5,88.0,4.5,107.4,81.1,2017,1530615.0,1586.1295336787564,965.0,100.0,0.0,0.0,0.0,0.0,0.0,43.5,50.75,0.0418994413407821,0.0,143.25,48.35,6,27
marin,38.0,-122.65749,37.9775,2017-06-27,0.2,0.0,704.0,14.6,42.825,42.65,92.0,1.0,24.0,72.8,2017,260955.0,501.83653846153845,520.0,100.0,0.0,0.0,0.0,0.0,0.0,42.65,42.825,0.0416666666666666,0.0,135.825,41.225,6,27
san diego,25.0,-116.8516,32.7789,2017-06-27,0.27,0.02,775.0,15.7,50.575,47.35,94.0,3.7,88.3,75.1,2017,3337685.0,792.7992874109264,4210.0,0.0,100.0,17.4,0.0,0.0,0.0,47.35,50.575,0.0419026047565119,2.5806451612903226e-05,148.295,49.375,6,27
san bernardino,670.0,-117.17813,34.14575,2017-06-27,0.38,0.0,772.0,4.8,53.49999999999999,57.39999999999999,23.0,9.8,234.9,69.8,2017,2157404.0,107.5046840741479,20068.0,86.08,13.92,1.09,0.0,0.0,0.0,57.39999999999999,53.49999999999999,0.0417198808003405,0.0,86.3,38.1,6,27
del norte,28.0,-124.19629,41.93323,2017-06-26,0.29,0.0,682.5,9.55,50.587500000000006,47.475,59.0,7.5,180.15,70.0,2017,27470.0,27.306163021868787,1006.0,100.0,0.0,0.0,0.0,0.0,0.0,47.475,50.587500000000006,0.041631973355537,0.0,117.0875,42.3875,6,26
santa clara,85.0,-121.71752,37.3344,2017-06-29,0.2,0.0,593.0,14.3,47.675,37.55,95.0,5.2,125.4,70.2,2017,1938153.0,1501.280402788536,1291.0,100.0,0.0,0.0,0.0,0.0,0.0,37.55,47.675,0.0414673046251993,0.0,147.875,46.675,6,29
monterey,15.0,-120.87492,35.947,2017-06-28,0.22,0.0,638.0,13.8,49.275000000000006,37.95,97.0,6.2,148.7,74.6,2017,437907.0,133.42687385740402,3282.0,74.05,25.95,0.0,0.0,0.0,0.0,37.95,49.275000000000006,0.0416946872898453,0.0,152.475,48.675,6,28
modoc,562.0,-121.29581,41.85763,2017-06-28,0.25,0.0,674.0,9.4,48.725,25.65,88.0,3.6,85.3,68.5,2017,229490.0,73.98500352635557,2365.5,100.0,0.0,0.0,0.0,0.0,0.0,25.65,48.725,0.0422039859320046,0.0,140.325,46.325,6,28
mariposa,558.0,-119.9646,37.3762,2017-06-28,0.245,0.0,711.0,13.3,46.1375,37.775000000000006,93.0,3.55,85.0,71.6,2017,21073.0,14.543133195307108,1449.0,100.0,0.0,0.0,0.0,0.0,0.0,37.775000000000006,46.1375,0.0417647058823529,0.0,142.6875,44.7375,6,28
san diego,0.0,-117.58252,33.43513,2017-06-28,0.24,0.0,748.0,17.2,43.55,49.900000000000006,98.0,3.5,84.7,74.7,2017,3337685.0,792.7992874109264,4210.0,0.0,100.0,17.4,0.0,0.0,0.0,49.900000000000006,43.55,0.0413223140495867,0.0,145.05,43.15,6,28
kern,1200.0,-118.80123,35.38298,2017-06-30,0.28,0.0,718.0,15.2,55.900000000000006,42.6,91.0,3.5,82.9,81.6,2017,893119.0,109.78721573448064,8135.0,61.27,38.73,3.5,0.0,0.0,0.0,42.6,55.900000000000006,0.0422195416164053,0.0,150.4,54.10000000000001,6,30
monterey,42.0,-121.08753,35.96275,2017-06-29,0.24,0.0,673.0,13.1,48.4,36.8,96.0,6.0,145.1,74.5,2017,437907.0,133.42687385740402,3282.0,74.05,25.95,0.0,0.0,0.0,0.0,36.8,48.4,0.0413507925568573,0.0,150.4,47.6,6,29
los angeles,55.0,-118.58624,34.03941,2017-06-29,0.22,0.0,672.0,18.3,47.15,49.89999999999999,96.0,2.9,68.8,70.4,2017,10163507.0,2503.32684729064,4060.0,0.0,100.0,53.64,1.41,0.0,0.0,49.89999999999999,47.15,0.0421511627906976,0.0,146.05,46.35,6,29
los angeles,41.0,-118.70294,34.10446,2017-06-29,0.22,0.0,672.0,18.3,47.15,49.89999999999999,96.0,2.9,68.8,70.4,2017,10163507.0,2503.32684729064,4060.0,0.0,100.0,53.64,1.41,0.0,0.0,49.89999999999999,47.15,0.0421511627906976,0.0,146.05,46.35,6,29
shasta,128.0,-122.0122,40.69554,2017-07-01,0.27,0.0,708.0,13.9,54.7,31.8,88.0,4.0,96.9,68.5,2017,179921.0,47.64856991525424,3776.0,100.0,0.0,0.0,0.0,0.0,0.0,31.8,54.7,0.0412796697626419,0.0,146.7,52.3,7,1
nevada,10.0,-121.06656,39.08382,2017-07-02,0.25,0.0,671.5,15.75,53.7875,36.87499999999999,94.0,3.95,94.8,72.65,2017,99814.0,104.18997912317327,958.0,100.0,0.0,0.0,0.0,0.0,0.0,36.87499999999999,53.7875,0.0416666666666666,0.0,151.73749999999998,52.5875,7,2
riverside,11.0,-117.096233,33.913089,2017-07-02,0.23,0.0,635.0,17.6,52.875,41.95,100.0,3.9,92.7,76.8,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,41.95,52.875,0.0420711974110032,0.0,156.775,52.875,7,2
butte,14.0,-121.6268,39.8629,2017-07-02,0.25,0.0,713.0,21.5,53.87499999999999,49.14999999999999,95.0,2.3,54.9,77.0,2017,229294.0,140.15525672371638,1636.0,100.0,0.0,0.0,0.0,0.0,0.0,49.14999999999999,53.87499999999999,0.0418943533697632,0.0,151.175,52.87499999999999,7,2
mariposa,225.0,-119.921,37.4591,2017-07-02,0.265,0.0,709.0,17.65,55.8625,44.025000000000006,86.5,3.0,72.0,75.05,2017,21073.0,14.543133195307108,1449.0,100.0,0.0,0.0,0.0,0.0,0.0,44.025000000000006,55.8625,0.0416666666666666,0.0,145.3625,53.1625,7,2
fresno,1562.0,-120.620791,36.269125,2017-07-02,0.28,0.0,705.0,13.8,57.85,38.9,78.0,3.7,89.1,73.1,2017,989255.0,166.0381000335683,5958.0,78.55,21.45,0.0,0.0,0.0,0.0,38.9,57.85,0.0415263748597082,0.0,139.54999999999998,53.45,7,2
riverside,30.0,-117.25411,33.96896,2017-07-03,0.26,0.0,648.0,15.2,57.225,39.05,96.0,3.6,87.6,75.8,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,39.05,57.225,0.0410958904109589,0.0,156.825,56.425,7,3
riverside,10.0,-116.99321,33.91806,2017-07-03,0.26,0.0,648.0,15.2,57.225,39.05,96.0,3.6,87.6,75.8,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,39.05,57.225,0.0410958904109589,0.0,156.825,56.425,7,3
riverside,50.0,-117.16215,33.87739,2017-07-03,0.26,0.0,648.0,15.2,57.225,39.05,96.0,3.6,87.6,75.8,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,39.05,57.225,0.0410958904109589,0.0,156.825,56.425,7,3
san benito,34.0,-121.30983,36.85596,2017-07-04,0.22,0.0,655.0,14.2,48.575,38.95,95.0,3.5,84.0,70.0,2017,60310.0,43.419726421886246,1389.0,16.87,83.13,0.0,0.0,0.0,0.0,38.95,48.575,0.0416666666666666,0.0,147.075,47.575,7,4
san bernardino,13.0,-117.3125,34.304722,2017-07-04,0.32,0.0,722.0,6.8,59.95,41.1,31.0,4.8,114.6,68.8,2017,2157404.0,107.5046840741479,20068.0,85.97,14.03,1.09,0.0,0.0,0.0,41.1,59.95,0.0418848167539267,0.0,95.75,46.150000000000006,7,4
fresno,57.0,-119.51592,36.81476,2017-07-04,0.31,0.0,707.0,13.5,59.825,43.05,67.0,5.4,128.9,74.2,2017,989255.0,166.0381000335683,5958.0,78.55,21.45,0.0,0.0,0.0,0.0,43.05,59.825,0.0418929402637703,0.0,132.225,53.225,7,4
riverside,35.0,-117.48405,33.99316,2017-07-04,0.26,0.0,624.0,13.4,57.37500000000001,45.35000000000001,80.0,3.9,93.4,77.5,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,45.35000000000001,57.37500000000001,0.0417558886509635,0.0,141.275,53.37500000000001,7,4
butte,18.0,-121.54722,39.53944,2017-07-04,0.26,0.0,727.0,17.4,55.55,41.1,95.0,1.9,45.9,75.4,2017,229294.0,140.15525672371638,1636.0,100.0,0.0,0.0,0.0,0.0,0.0,41.1,55.55,0.0413943355119825,0.0,152.45000000000002,54.55,7,4
ventura,50.0,-118.98603,34.20599,2017-07-04,0.25,0.0,611.0,0.4,45.3,44.2,17.0,3.9,94.8,70.1,2017,854223.0,463.9994568169473,1841.0,0.0,100.0,100.0,0.0,0.0,0.0,44.2,45.3,0.0411392405063291,0.0,66.2,28.700000000000003,7,4
siskiyou,0.0,-122.73031,41.86609,2017-07-04,0.29,0.0,720.0,11.3,52.325,32.849999999999994,92.0,5.3,126.2,70.4,2017,43853.0,6.984073897117376,6279.0,100.0,0.0,0.0,0.0,0.0,0.0,32.849999999999994,52.325,0.0419968304278922,0.0,149.625,50.725,7,4
riverside,205.0,-117.48195,33.85323,2017-07-04,0.26,0.0,624.0,13.4,57.37500000000001,45.35000000000001,80.0,3.9,93.4,77.5,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,45.35000000000001,57.37500000000001,0.0417558886509635,0.0,141.275,53.37500000000001,7,4
tulare,21.0,-118.81979,36.10858,2017-07-05,0.27,0.0,670.0,16.3,58.12500000000001,48.05,75.0,2.9,68.9,87.6,2017,464493.0,96.28793532338308,4824.0,100.0,0.0,0.0,0.0,0.0,0.0,48.05,58.12500000000001,0.0420899854862118,0.0,136.025,53.12500000000001,7,5
siskiyou,496.0,-122.8428,41.3975,2017-07-05,0.3,0.0,728.0,9.5,54.525,21.25000000000001,83.0,5.7,137.4,69.2,2017,43853.0,6.984073897117376,6279.0,100.0,0.0,0.0,0.0,0.0,0.0,21.25000000000001,54.525,0.0414847161572052,0.0,143.225,51.125,7,5
el dorado,74.0,-120.97111,38.7803,2017-07-08,0.33,0.0,716.0,8.7,55.575,58.150000000000006,39.0,5.2,123.7,66.8,2017,188987.0,110.64812646370024,1708.0,100.0,0.0,0.0,0.0,0.0,0.0,58.150000000000006,55.575,0.042037186742118,0.0,99.775,43.375,7,8
stanislaus,62.0,-120.4925,37.64898,2017-07-08,0.33,0.0,712.0,13.1,59.025,47.05,59.0,5.4,130.2,75.5,2017,547899.0,366.24264705882354,1496.0,100.0,0.0,0.0,0.0,0.0,0.0,47.05,59.025,0.0414746543778801,0.0,123.425,50.825,7,8
fresno,91.0,-119.65621,36.95104,2017-07-05,0.31,0.0,680.0,13.2,56.99999999999999,49.2,56.0,6.3,152.3,74.4,2017,989255.0,166.0381000335683,5958.0,78.55,21.45,0.0,0.0,0.0,0.0,49.2,56.99999999999999,0.041365725541694,0.0,119.3,48.19999999999999,7,5
calaveras,22.0,-120.67848,38.20176,2017-07-05,0.3,0.0,690.5,14.2,58.68749999999999,42.075,68.5,5.15,124.4,73.9,2017,45670.0,44.77450980392157,1020.0,100.0,0.0,0.0,0.0,0.0,0.0,42.075,58.68749999999999,0.0413987138263665,0.0,132.3375,52.3875,7,5
yolo,1700.0,-122.0251,38.49521,2017-07-06,0.29,0.0,701.0,15.2,60.375,34.95,81.0,4.0,96.5,73.4,2017,219116.0,216.3040473840079,1013.0,100.0,0.0,0.0,0.0,0.0,0.0,34.95,60.375,0.0414507772020725,0.0,145.375,56.575,7,6
kern,1626.0,-119.08312,35.59904,2017-07-06,0.28,0.0,698.0,17.6,57.87499999999999,51.14999999999999,88.0,3.0,72.9,82.6,2017,893119.0,109.78721573448064,8135.0,61.27,38.73,3.5,0.0,0.0,0.0,51.14999999999999,57.87499999999999,0.0411522633744856,0.0,148.875,55.475,7,6
san luis obispo,28687.0,-120.3223,35.0179,2017-07-06,0.23,0.0,652.0,17.6,50.0,46.0,100.0,2.6,63.5,69.2,2017,283405.0,85.85428657982429,3301.0,4.03,95.97,8.13,0.0,0.0,0.0,46.0,50.0,0.0409448818897637,0.0,152.6,50.0,7,6
lassen,0.0,-120.9643,40.6361,2017-07-06,0.255,0.0,669.0,18.450000000000003,54.575,48.15,97.0,2.95,70.95,76.1,2017,31163.0,6.862585333626955,4541.0,100.0,0.0,0.0,0.0,0.0,0.0,48.15,54.575,0.0415785764622973,0.0,154.52499999999998,53.975,7,6
kern,2940.0,-118.89627,35.77896,2017-07-07,0.28,0.0,686.0,19.3,59.15,50.3,94.0,3.3,78.4,83.0,2017,893119.0,109.78721573448064,8135.0,61.27,38.73,3.5,0.0,0.0,0.0,50.3,59.15,0.0420918367346938,0.0,156.45000000000002,57.95,7,7
siskiyou,0.0,-123.474,41.841,2017-06-25,0.22,0.43,551.0,13.3,57.45,27.700000000000003,93.0,3.7,88.6,69.6,2017,43853.0,6.984073897117376,6279.0,100.0,0.0,0.0,0.0,0.0,0.0,27.700000000000003,57.45,0.0417607223476298,0.0007803992740471,154.57999999999998,56.05,6,25
madera,90.0,-120.02027,37.09773,2017-07-07,0.29,0.0,626.0,15.4,61.375,43.75,76.0,4.6,110.8,84.1,2017,156890.0,73.41600374356575,2137.0,100.0,0.0,0.0,0.0,0.0,0.0,43.75,61.375,0.0415162454873646,0.0,141.975,56.575,7,7
riverside,33.0,-117.314994,33.763304,2017-07-07,0.27,0.0,603.0,17.6,61.05,53.3,71.0,4.0,95.6,79.9,2017,2423266.0,336.1445415452906,7209.0,46.57,53.43,1.7,0.0,0.0,0.0,53.3,61.05,0.0418410041841004,0.0,136.05,55.25000000000001,7,7
butte,6033.0,-121.41222,39.45352,2017-07-07,0.27,0.0,724.0,21.6,62.35,43.89999999999999,90.0,2.1,51.1,76.0,2017,229294.0,140.15525672371638,1636.0,100.0,0.0,0.0,0.0,0.0,0.0,43.89999999999999,62.35,0.0410958904109589,0.0,154.45,60.35,7,7
san bernardino,74.0,-117.06765,34.07612,2017-07-07,0.34,0.0,731.0,9.3,62.65,50.10000000000001,41.0,4.7,113.0,71.8,2017,2157404.0,107.5046840741479,20068.0,85.97,14.03,1.09,0.0,0.0,0.0,50.10000000000001,62.65,0.0415929203539823,0.0,108.35,50.85,7,7
san luis obispo,58.0,-120.62825,35.346,2017-07-07,0.26,0.0,642.0,13.4,57.1,44.2,85.0,3.9,94.7,70.0,2017,283405.0,85.85428657982429,3301.0,4.03,95.97,8.13,0.0,0.0,0.0,44.2,57.1,0.041182682154171,0.0,146.0,54.1,7,7
mariposa,36.0,-120.34802,37.65963,2017-07-07,0.305,0.0,655.0,12.0,59.06249999999999,44.02499999999999,77.0,5.1,123.5,73.9,2017,21073.0,14.543133195307108,1449.0,100.0,0.0,0.0,0.0,0.0,0.0,44.02499999999999,59.06249999999999,0.0412955465587044,0.0,141.1625,54.46249999999999,7,7
contra costa,231.0,-121.78677,37.87808,2017-07-08,0.35,0.0,668.0,10.6,61.025000000000006,43.85,69.0,6.3,152.3,77.8,2017,1147439.0,1600.3333333333333,717.0,100.0,0.0,0.0,0.0,0.0,0.0,43.85,61.025000000000006,0.041365725541694,0.0,136.32500000000002,54.825,7,8
shasta,10.0,-122.38619,40.48972,2017-07-15,0.28,0.0,695.0,11.4,56.85,28.10000000000001,81.0,4.4,106.0,68.4,2017,179921.0,47.64856991525424,3776.0,100.0,0.0,0.0,0.0,0.0,0.0,28.10000000000001,56.85,0.0415094339622641,0.0,142.25,53.05,7,15
santa barbara,18430.0,-119.9494,34.55096,2017-07-08,0.31,0.0,648.0,13.1,65.5,31.39999999999999,82.0,4.9,117.4,78.9,2017,448150.0,163.91733723482076,2734.0,0.0,100.0,99.67,0.0,0.0,0.0,31.39999999999999,65.5,0.0417376490630323,0.0,152.4,61.9,7,8
modoc,410.0,-121.30451,41.72163,2017-07-13,0.28,0.0,714.0,9.5,55.9,21.8,91.0,3.9,94.4,66.5,2017,246001.5,85.45070556596907,4506.5,100.0,0.0,0.0,0.0,0.0,0.0,21.8,55.9,0.0413135593220338,0.0,150.8,54.1,7,13
siskiyou,27276.0,-123.501,41.59,2017-07-26,0.23,0.0,631.0,13.3,51.1,30.60000000000001,96.0,3.8,92.2,69.8,2017,43853.0,6.984073897117376,6279.0,100.0,0.0,0.0,0.0,0.0,0.0,30.60000000000001,51.1,0.0412147505422993,0.0,150.9,50.3,7,26
san luis obispo,340.0,-120.47322,35.42433,2017-07-09,0.21,0.0,598.0,15.1,48.99999999999999,40.39999999999999,93.0,2.5,61.1,70.8,2017,283405.0,85.85428657982429,3301.0,4.03,95.97,8.13,0.0,0.0,0.0,40.39999999999999,48.99999999999999,0.0409165302782324,0.0,144.5,47.6,7,9
contra costa,370.0,-122.25544,38.02929,2017-07-08,0.35,0.0,668.0,10.6,61.025000000000006,43.85,69.0,6.3,152.3,77.8,2017,1147439.0,1600.3333333333333,717.0,100.0,0.0,0.0,0.0,0.0,0.0,43.85,61.025000000000006,0.041365725541694,0.0,136.32500000000002,54.825,7,8
yuba,50.0,-121.303,39.06308,2017-07-08,0.31,0.0,655.0,13.3,58.675,59.95,40.0,4.3,103.0,79.2,2017,77031.0,121.88449367088609,632.0,100.0,0.0,0.0,0.0,0.0,0.0,59.95,58.675,0.0417475728155339,0.0,102.975,46.675,7,8
el dorado,13.0,-121.06088,38.67474,2017-07-12,0.31,0.0,730.0,9.3,51.7,52.2,43.0,5.5,133.1,66.6,2017,188987.0,110.64812646370024,1708.0,100.0,0.0,0.0,0.0,0.0,0.0,52.2,51.7,0.0413223140495867,0.0,100.2,40.3,7,12
